order_id,주문일,채널,sku,제품명,맛,수량,판매단가,판매금액,주문상태,배송지역,기획전,배송비
OWN-260502-048,2026-05-02,자사몰,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,바나나,1,40400,40400,배송완료,대전,퍼펙트 리뉴얼 사전예약 오픈,0
OWN-260502-048,2026-05-02,자사몰,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,커피,1,40400,40400,배송완료,대전,퍼펙트 리뉴얼 사전예약 오픈,0
OWN-260502-049,2026-05-02,자사몰,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,바나나,1,40400,40400,배송완료,기타,퍼펙트 리뉴얼 사전예약 오픈,0
OWN-260502-050,2026-05-02,자사몰,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,오리지널,2,40400,80800,배송완료,경기,퍼펙트 리뉴얼 사전예약 오픈,0
OWN-260502-051,2026-05-02,자사몰,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,바나나,2,40400,80800,배송완료,대구,퍼펙트 리뉴얼 사전예약 오픈,0
OWN-260502-052,2026-05-02,자사몰,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,오리지널,1,40400,40400,결제완료,인천,퍼펙트 리뉴얼 사전예약 오픈,0
OWN-260502-053,2026-05-02,자사몰,SLM-SHK-21,슬림쉐이크 9종 21입,얼그레이밀크티,1,62900,62900,배송완료,인천,,0
OWN-260502-054,2026-05-02,자사몰,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,커피,1,40400,40400,배송완료,서울,퍼펙트 리뉴얼 사전예약 오픈,0
OWN-260502-054,2026-05-02,자사몰,PRO-MAX-12,프로틴 드링크 맥스 12입,딸기,1,39900,39900,배송완료,서울,,0
OWN-260502-055,2026-05-02,자사몰,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,커피,1,40400,40400,배송완료,대전,퍼펙트 리뉴얼 사전예약 오픈,0
OWN-260502-056,2026-05-02,자사몰,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,바나나,1,40400,40400,환불,부산,퍼펙트 리뉴얼 사전예약 오픈,0
OWN-260502-056,2026-05-02,자사몰,SLM-SHK-35,슬림쉐이크 9종 35입,얼그레이밀크티,2,89900,179800,환불,부산,,0
OWN-260502-057,2026-05-02,자사몰,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,딸기,1,40400,40400,배송완료,서울,퍼펙트 리뉴얼 사전예약 오픈,0
OWN-260502-058,2026-05-02,자사몰,PRO-MNI-06,프로틴 드링크 미니 6입,오리지널,2,9900,19800,배송완료,인천,,3000
OWN-260502-059,2026-05-02,자사몰,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,커피,1,40400,40400,배송완료,인천,퍼펙트 리뉴얼 사전예약 오픈,0
OWN-260502-059,2026-05-02,자사몰,PRO-MAX-12,프로틴 드링크 맥스 12입,바나나,2,39900,79800,배송완료,인천,,0
OWN-260502-060,2026-05-02,자사몰,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,커피,2,40400,80800,배송완료,인천,퍼펙트 리뉴얼 사전예약 오픈,0
OWN-260502-061,2026-05-02,자사몰,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,딸기,1,40400,40400,배송완료,대구,퍼펙트 리뉴얼 사전예약 오픈,0
OWN-260502-062,2026-05-02,자사몰,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,딸기,1,40400,40400,배송완료,광주,퍼펙트 리뉴얼 사전예약 오픈,0
OWN-260502-063,2026-05-02,자사몰,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,오리지널,1,40400,40400,배송완료,부산,퍼펙트 리뉴얼 사전예약 오픈,0
OWN-260502-064,2026-05-02,자사몰,GRN-CRN-01,그래놀라 크런치,-,1,6900,6900,배송완료,부산,,3000
OWN-260502-065,2026-05-02,자사몰,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,바나나,1,40400,40400,배송완료,서울,퍼펙트 리뉴얼 사전예약 오픈,0
OWN-260502-066,2026-05-02,자사몰,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,딸기,2,40400,80800,배송완료,인천,퍼펙트 리뉴얼 사전예약 오픈,0
OWN-260502-067,2026-05-02,자사몰,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,초코,1,40400,40400,배송완료,인천,퍼펙트 리뉴얼 사전예약 오픈,0
OWN-260502-067,2026-05-02,자사몰,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,딸기,1,40400,40400,배송완료,인천,퍼펙트 리뉴얼 사전예약 오픈,0
OWN-260502-068,2026-05-02,자사몰,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,딸기,1,40400,40400,배송완료,인천,퍼펙트 리뉴얼 사전예약 오픈,0
OWN-260502-069,2026-05-02,자사몰,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,바나나,2,40400,80800,결제완료,기타,퍼펙트 리뉴얼 사전예약 오픈,0
OWN-260502-069,2026-05-02,자사몰,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,바나나,1,40400,40400,결제완료,기타,퍼펙트 리뉴얼 사전예약 오픈,0
OWN-260502-069,2026-05-02,자사몰,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,바나나,1,40400,40400,결제완료,기타,퍼펙트 리뉴얼 사전예약 오픈,0
OWN-260502-070,2026-05-02,자사몰,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,딸기,1,40400,40400,배송완료,대전,퍼펙트 리뉴얼 사전예약 오픈,0
OWN-260502-071,2026-05-02,자사몰,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,초코,1,40400,40400,배송완료,대구,퍼펙트 리뉴얼 사전예약 오픈,0
OWN-260502-071,2026-05-02,자사몰,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,바나나,1,40400,40400,배송완료,대구,퍼펙트 리뉴얼 사전예약 오픈,0
OWN-260502-071,2026-05-02,자사몰,SLM-SHK-21,슬림쉐이크 9종 21입,단호박,1,62900,62900,배송완료,대구,,0
OWN-260502-072,2026-05-02,자사몰,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,초코,1,40400,40400,배송완료,서울,퍼펙트 리뉴얼 사전예약 오픈,0
OWN-260502-073,2026-05-02,자사몰,SLM-SHK-35,슬림쉐이크 9종 35입,흑임자,1,89900,89900,배송완료,경기,,0
OWN-260502-074,2026-05-02,자사몰,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,커피,1,40400,40400,배송완료,대구,퍼펙트 리뉴얼 사전예약 오픈,0
OWN-260502-075,2026-05-02,자사몰,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,오리지널,1,40400,40400,배송완료,대전,퍼펙트 리뉴얼 사전예약 오픈,0
OWN-260502-076,2026-05-02,자사몰,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,초코,1,40400,40400,배송완료,서울,퍼펙트 리뉴얼 사전예약 오픈,0
OWN-260502-076,2026-05-02,자사몰,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,초코,1,40400,40400,배송완료,서울,퍼펙트 리뉴얼 사전예약 오픈,0
OWN-260502-077,2026-05-02,자사몰,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,오리지널,1,40400,40400,배송완료,경기,퍼펙트 리뉴얼 사전예약 오픈,0
OWN-260502-078,2026-05-02,자사몰,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,바나나,1,40400,40400,배송완료,경기,퍼펙트 리뉴얼 사전예약 오픈,0
OWN-260502-079,2026-05-02,자사몰,SLM-SHK-35,슬림쉐이크 9종 35입,초당옥수수,1,89900,89900,배송완료,기타,,0
CPG-260503-001,2026-05-03,쿠팡,CRN-SHK-10,크런치 단백질 셰이크 10회분,-,2,35600,71200,배송완료,인천,,0
CPG-260503-001,2026-05-03,쿠팡,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,오리지널,1,41200,41200,배송완료,인천,퍼펙트 리뉴얼 사전예약 오픈,0
CPG-260503-002,2026-05-03,쿠팡,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,딸기,1,41200,41200,배송완료,경기,퍼펙트 리뉴얼 사전예약 오픈,0
CPG-260503-002,2026-05-03,쿠팡,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,바나나,2,41200,82400,배송완료,경기,퍼펙트 리뉴얼 사전예약 오픈,0
CPG-260503-003,2026-05-03,쿠팡,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,커피,1,41200,41200,배송완료,부산,퍼펙트 리뉴얼 사전예약 오픈,0
CPG-260503-004,2026-05-03,쿠팡,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,초코,1,41200,41200,결제완료,서울,퍼펙트 리뉴얼 사전예약 오픈,0
CPG-260503-005,2026-05-03,쿠팡,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,오리지널,1,41200,41200,배송완료,부산,퍼펙트 리뉴얼 사전예약 오픈,0
CPG-260503-005,2026-05-03,쿠팡,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,초코,1,41200,41200,배송완료,부산,퍼펙트 리뉴얼 사전예약 오픈,0
CPG-260503-006,2026-05-03,쿠팡,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,오리지널,2,41200,82400,배송완료,부산,퍼펙트 리뉴얼 사전예약 오픈,0
CPG-260503-007,2026-05-03,쿠팡,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,바나나,1,41200,41200,결제완료,대구,퍼펙트 리뉴얼 사전예약 오픈,0
CPG-260503-008,2026-05-03,쿠팡,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,오리지널,2,41200,82400,교환,인천,퍼펙트 리뉴얼 사전예약 오픈,0
CPG-260503-009,2026-05-03,쿠팡,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,오리지널,1,41200,41200,결제완료,경기,퍼펙트 리뉴얼 사전예약 오픈,0
CPG-260503-010,2026-05-03,쿠팡,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,딸기,1,41200,41200,배송완료,기타,퍼펙트 리뉴얼 사전예약 오픈,0
CPG-260503-010,2026-05-03,쿠팡,PRO-MAX-12,프로틴 드링크 맥스 12입,오리지널,1,40700,40700,배송완료,기타,,0
CPG-260503-011,2026-05-03,쿠팡,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,바나나,1,41200,41200,결제완료,부산,퍼펙트 리뉴얼 사전예약 오픈,0
CPG-260503-012,2026-05-03,쿠팡,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,바나나,1,41200,41200,배송완료,광주,퍼펙트 리뉴얼 사전예약 오픈,0
CPG-260503-013,2026-05-03,쿠팡,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,바나나,1,41200,41200,배송완료,인천,퍼펙트 리뉴얼 사전예약 오픈,0
CPG-260503-014,2026-05-03,쿠팡,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,바나나,1,41200,41200,결제완료,대전,퍼펙트 리뉴얼 사전예약 오픈,0
CPG-260503-014,2026-05-03,쿠팡,SLM-SHK-21,슬림쉐이크 9종 21입,단호박,2,64200,128400,결제완료,대전,,0
CPG-260503-015,2026-05-03,쿠팡,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,커피,1,41200,41200,배송완료,대전,퍼펙트 리뉴얼 사전예약 오픈,0
CPG-260503-016,2026-05-03,쿠팡,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,딸기,1,41200,41200,배송완료,대구,퍼펙트 리뉴얼 사전예약 오픈,0
CPG-260503-017,2026-05-03,쿠팡,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,초코,2,41200,82400,배송완료,경기,퍼펙트 리뉴얼 사전예약 오픈,0
CPG-260503-018,2026-05-03,쿠팡,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,딸기,1,41200,41200,교환,인천,퍼펙트 리뉴얼 사전예약 오픈,0
CPG-260503-019,2026-05-03,쿠팡,DRL-ACV-30,닥터랩노쉬 ACV 구미 30일,-,2,14200,28400,배송완료,광주,,0
CPG-260503-020,2026-05-03,쿠팡,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,초코,2,41200,82400,배송완료,경기,퍼펙트 리뉴얼 사전예약 오픈,0
CPG-260503-021,2026-05-03,쿠팡,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,초코,2,41200,82400,결제완료,대전,퍼펙트 리뉴얼 사전예약 오픈,0
CPG-260503-021,2026-05-03,쿠팡,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,초코,1,41200,41200,결제완료,대전,퍼펙트 리뉴얼 사전예약 오픈,0
CPG-260503-021,2026-05-03,쿠팡,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,커피,1,41200,41200,결제완료,대전,퍼펙트 리뉴얼 사전예약 오픈,0
CPG-260503-022,2026-05-03,쿠팡,SLM-SHK-35,슬림쉐이크 9종 35입,흑임자,2,91700,183400,배송완료,경기,,0
CPG-260503-023,2026-05-03,쿠팡,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,바나나,1,41200,41200,배송완료,인천,퍼펙트 리뉴얼 사전예약 오픈,0
CPG-260503-023,2026-05-03,쿠팡,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,커피,1,41200,41200,배송완료,인천,퍼펙트 리뉴얼 사전예약 오픈,0
KLY-260503-001,2026-05-03,마켓컬리,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,오리지널,1,42400,42400,배송완료,경기,퍼펙트 리뉴얼 사전예약 오픈,0
KLY-260503-002,2026-05-03,마켓컬리,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,커피,2,42400,84800,배송완료,인천,퍼펙트 리뉴얼 사전예약 오픈,0
KLY-260503-003,2026-05-03,마켓컬리,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,오리지널,1,42400,42400,배송완료,경기,퍼펙트 리뉴얼 사전예약 오픈,0
MUS-260503-001,2026-05-03,무신사,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,바나나,2,40400,80800,배송완료,대구,퍼펙트 리뉴얼 사전예약 오픈,0
MUS-260503-002,2026-05-03,무신사,PRO-MAX-12,프로틴 드링크 맥스 12입,바나나,1,39900,39900,배송완료,기타,,3000
MUS-260503-003,2026-05-03,무신사,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,오리지널,1,40400,40400,배송완료,대구,퍼펙트 리뉴얼 사전예약 오픈,3000
MUS-260503-004,2026-05-03,무신사,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,초코,2,40400,80800,배송완료,대구,퍼펙트 리뉴얼 사전예약 오픈,0
MUS-260503-004,2026-05-03,무신사,PRO-MAX-12,프로틴 드링크 맥스 12입,바나나,1,39900,39900,배송완료,대구,,0
NVR-260503-001,2026-05-03,네이버스토어,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,오리지널,1,40400,40400,배송완료,대전,퍼펙트 리뉴얼 사전예약 오픈,0
NVR-260503-002,2026-05-03,네이버스토어,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,초코,2,40400,80800,배송완료,광주,퍼펙트 리뉴얼 사전예약 오픈,0
NVR-260503-003,2026-05-03,네이버스토어,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,오리지널,1,40400,40400,배송완료,인천,퍼펙트 리뉴얼 사전예약 오픈,0
NVR-260503-004,2026-05-03,네이버스토어,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,딸기,1,40400,40400,배송완료,서울,퍼펙트 리뉴얼 사전예약 오픈,0
NVR-260503-005,2026-05-03,네이버스토어,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,바나나,2,40400,80800,배송완료,광주,퍼펙트 리뉴얼 사전예약 오픈,0
NVR-260503-006,2026-05-03,네이버스토어,PRO-MAX-12,프로틴 드링크 맥스 12입,오리지널,2,39900,79800,배송완료,인천,,0
NVR-260503-006,2026-05-03,네이버스토어,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,커피,1,40400,40400,배송완료,인천,퍼펙트 리뉴얼 사전예약 오픈,0
NVR-260503-007,2026-05-03,네이버스토어,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,오리지널,1,40400,40400,배송완료,인천,퍼펙트 리뉴얼 사전예약 오픈,0
NVR-260503-007,2026-05-03,네이버스토어,PRO-MAX-12,프로틴 드링크 맥스 12입,초코,1,39900,39900,배송완료,인천,,0
NVR-260503-007,2026-05-03,네이버스토어,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,바나나,1,40400,40400,배송완료,인천,퍼펙트 리뉴얼 사전예약 오픈,0
NVR-260503-008,2026-05-03,네이버스토어,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,바나나,1,40400,40400,결제완료,광주,퍼펙트 리뉴얼 사전예약 오픈,0
NVR-260503-009,2026-05-03,네이버스토어,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,초코,1,40400,40400,배송완료,서울,퍼펙트 리뉴얼 사전예약 오픈,0
OWN-260503-001,2026-05-03,자사몰,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,바나나,1,40400,40400,배송완료,광주,퍼펙트 리뉴얼 사전예약 오픈,0
OWN-260503-002,2026-05-03,자사몰,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,바나나,2,40400,80800,배송완료,대전,퍼펙트 리뉴얼 사전예약 오픈,0
OWN-260503-003,2026-05-03,자사몰,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,바나나,1,40400,40400,배송완료,대구,퍼펙트 리뉴얼 사전예약 오픈,0
OWN-260503-004,2026-05-03,자사몰,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,딸기,1,40400,40400,배송완료,기타,퍼펙트 리뉴얼 사전예약 오픈,0
OWN-260503-005,2026-05-03,자사몰,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,딸기,1,40400,40400,배송완료,서울,퍼펙트 리뉴얼 사전예약 오픈,0
OWN-260503-006,2026-05-03,자사몰,PRO-MNI-06,프로틴 드링크 미니 6입,초코,1,9900,9900,배송완료,기타,,0
OWN-260503-006,2026-05-03,자사몰,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,딸기,1,40400,40400,배송완료,기타,퍼펙트 리뉴얼 사전예약 오픈,0
OWN-260503-007,2026-05-03,자사몰,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,오리지널,1,40400,40400,배송완료,부산,퍼펙트 리뉴얼 사전예약 오픈,0
OWN-260503-008,2026-05-03,자사몰,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,오리지널,1,40400,40400,배송완료,대전,퍼펙트 리뉴얼 사전예약 오픈,0
OWN-260503-009,2026-05-03,자사몰,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,딸기,1,40400,40400,배송완료,서울,퍼펙트 리뉴얼 사전예약 오픈,0
OWN-260503-009,2026-05-03,자사몰,SLM-SHK-21,슬림쉐이크 9종 21입,단호박,1,62900,62900,배송완료,서울,,0
OWN-260503-010,2026-05-03,자사몰,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,오리지널,1,40400,40400,배송완료,기타,퍼펙트 리뉴얼 사전예약 오픈,0
OWN-260503-011,2026-05-03,자사몰,PRO-MAX-12,프로틴 드링크 맥스 12입,초코,1,39900,39900,배송완료,광주,,0
OWN-260503-012,2026-05-03,자사몰,PRO-MNI-06,프로틴 드링크 미니 6입,오리지널,1,9900,9900,배송완료,광주,,3000
OWN-260503-013,2026-05-03,자사몰,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,딸기,1,40400,40400,배송완료,경기,퍼펙트 리뉴얼 사전예약 오픈,0
OWN-260503-014,2026-05-03,자사몰,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,바나나,2,40400,80800,배송완료,부산,퍼펙트 리뉴얼 사전예약 오픈,0
OWN-260503-015,2026-05-03,자사몰,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,오리지널,1,40400,40400,배송완료,경기,퍼펙트 리뉴얼 사전예약 오픈,0
OWN-260503-016,2026-05-03,자사몰,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,초코,1,40400,40400,배송완료,서울,퍼펙트 리뉴얼 사전예약 오픈,0
OWN-260503-016,2026-05-03,자사몰,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,커피,2,40400,80800,배송완료,서울,퍼펙트 리뉴얼 사전예약 오픈,0
OWN-260503-017,2026-05-03,자사몰,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,딸기,1,40400,40400,배송완료,광주,퍼펙트 리뉴얼 사전예약 오픈,0
OWN-260503-018,2026-05-03,자사몰,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,초코,2,40400,80800,배송완료,기타,퍼펙트 리뉴얼 사전예약 오픈,0
OWN-260503-018,2026-05-03,자사몰,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,오리지널,1,40400,40400,배송완료,기타,퍼펙트 리뉴얼 사전예약 오픈,0
OWN-260503-019,2026-05-03,자사몰,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,딸기,1,40400,40400,배송완료,경기,퍼펙트 리뉴얼 사전예약 오픈,0
OWN-260503-020,2026-05-03,자사몰,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,커피,1,40400,40400,배송완료,인천,퍼펙트 리뉴얼 사전예약 오픈,0
OWN-260503-020,2026-05-03,자사몰,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,오리지널,1,40400,40400,배송완료,인천,퍼펙트 리뉴얼 사전예약 오픈,0
OWN-260503-021,2026-05-03,자사몰,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,딸기,2,40400,80800,배송완료,경기,퍼펙트 리뉴얼 사전예약 오픈,0
OWN-260503-022,2026-05-03,자사몰,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,오리지널,1,40400,40400,교환,대전,퍼펙트 리뉴얼 사전예약 오픈,0
OWN-260503-023,2026-05-03,자사몰,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,초코,2,40400,80800,배송완료,기타,퍼펙트 리뉴얼 사전예약 오픈,0
OWN-260503-023,2026-05-03,자사몰,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,바나나,1,40400,40400,배송완료,기타,퍼펙트 리뉴얼 사전예약 오픈,0
OWN-260503-024,2026-05-03,자사몰,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,오리지널,1,40400,40400,배송완료,서울,퍼펙트 리뉴얼 사전예약 오픈,0
OWN-260503-025,2026-05-03,자사몰,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,초코,1,40400,40400,교환,경기,퍼펙트 리뉴얼 사전예약 오픈,0
OWN-260503-026,2026-05-03,자사몰,SLM-SHK-21,슬림쉐이크 9종 21입,흑임자,1,62900,62900,교환,대전,,0
OWN-260503-027,2026-05-03,자사몰,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,딸기,1,40400,40400,환불,광주,퍼펙트 리뉴얼 사전예약 오픈,0
OWN-260503-027,2026-05-03,자사몰,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,오리지널,2,40400,80800,환불,광주,퍼펙트 리뉴얼 사전예약 오픈,0
